date,Lagged_Return_1d,High_Low_Range,Volatility_5d,Volatility_20d,Momentum_1d,Momentum_3d,High,Low
12/9/2022,0.009448865,0.141014911,0.0111309,0.011896562,0.028203964,0.319634438,12.19304306,12.05202815
12/12/2022,0.002340184,0.094009029,0.011119033,0.01142645,-0.26322937,-0.122213364,11.85460609,11.76059706
12/13/2022,-0.021790093,0.178617797,0.008394862,0.011116559,0.197421074,-0.037604332,12.12723475,11.94861696
12/14/2022,0.016706528,0.338434162,0.006429678,0.011480615,-0.094008446,-0.159816742,12.1460377,11.80760354
12/15/2022,-0.007824632,0.178617806,0.005368214,0.011227098,-0.065807343,0.037605286,11.98622132,11.80760351
12/16/2022,-0.005520558,0.112812271,0.006094356,0.011230177,-0.094010353,-0.253826141,11.84520598,11.73239371
12/19/2022,-0.00793028,0.246612398,0.006896822,0.010842274,-0.236178398,-0.395996094,11.72360636,11.47699396
12/20/2022,-0.020082177,0.132791069,0.006953076,0.010772527,-0.161248207,-0.491436958,11.44853683,11.31574576
12/21/2022,-0.013991873,0.237127967,0.006938584,0.01084843,0.075882912,-0.321543694,11.48647841,11.24935044
12/22/2022,0.00667797,0.199187514,0.007103494,0.01092857,-0.104337692,-0.189702988,11.44853715,11.24934964
12/23/2022,-0.009121182,0.180216844,0.010866396,0.011157378,0.180217743,0.151762962,11.52441802,11.34420117
12/27/2022,0.015899626,0.1422764,0.008544468,0.011171265,-0.208673477,-0.132793427,11.38214098,11.23986458
12/28/2022,-0.018121987,0.265649912,0.009550665,0.011310981,-0.063565254,-0.092020988,11.42295707,11.15730716
12/29/2022,-0.005622129,0.113849958,0.009178357,0.008415075,0.037949562,-0.234289169,11.29013123,11.17628128
12/30/2022,0.003375486,0.113849968,0.008608673,0.008269444,-0.047436714,-0.073052406,11.29013223,11.17628227
1/3/2023,-0.004205142,0.18975084,0.009532423,0.009095913,0.445912361,0.436425209,11.67912006,11.48936922
1/4/2023,0.039695906,0.180262214,0.009413151,0.009244878,0.075900078,0.474375725,11.81194467,11.63168246
1/5/2023,0.006498784,0.104362245,0.008159565,0.008650636,-0.05692482,0.464887619,11.76450758,11.66014533
1/6/2023,-0.004842597,0.208725393,0.008099087,0.008086962,0.094875336,0.113850594,11.8119452,11.60321981
1/9/2023,0.008110323,0.151799952,0.010489933,0.00830698,-0.056925774,-0.018975258,11.86887029,11.71707034
1/10/2023,-0.004827094,0.094874519,0.007573797,0.008346225,0.075900078,0.11384964,11.81194496,11.71707044
1/11/2023,0.006467262,0.132825414,0.007861617,0.008551719,0.151800156,0.17077446,11.97323284,11.84040743
1/12/2023,0.012851411,0.284624463,0.008687879,0.008694919,-0.075900078,0.151800156,12.00169501,11.71707054
1/13/2023,-0.006344174,0.094874515,0.007868584,0.007999326,-0.037950516,0.037949562,11.88784451,11.79297
1/17/2023,-0.00319238,0.066413154,0.00628641,0.007982131,0.284625053,0.17077446,12.1440073,12.07759415
1/18/2023,0.024019206,0.284625368,0.008610541,0.008632395,-0.075899124,0.170775414,12.30529583,12.02067046
1/19/2023,-0.006254811,0.237187637,0.010967124,0.00867627,0.17077446,0.379500389,12.29580716,12.05861952
1/20/2023,0.014162023,0.180262226,0.010487138,0.008633151,0.132825851,0.227701187,12.40965848,12.22939625
1/23/2023,0.010861196,0.151799959,0.010367038,0.008581965,0.094875336,0.398475647,12.49504609,12.34324613
1/24/2023,0.007674619,0.189749939,0.011650297,0.0088126,-0.161288261,0.066412926,12.44760779,12.25785785
1/25/2023,-0.012947501,0.322575349,0.011854104,0.008904285,-0.170775414,-0.237188339,12.39068324,12.0681079
1/26/2023,-0.013888914,0.294112176,0.008295672,0.00888763,0.142313004,-0.189750671,12.44760764,12.15349547
1/27/2023,0.011737124,0.142312234,0.007763709,0.008675931,0.066412926,0.037950516,12.40965833,12.2673461
1/30/2023,0.005413798,0.332062166,0.008363688,0.009457386,-0.332063675,-0.123337746,12.32427003,11.99220786
1/31/2023,-0.026923154,0.208725374,0.012418515,0.009941998,0.227700233,-0.037950516,12.2673449,12.05861952
2/1/2023,0.01897234,0.199237654,0.010810952,0.00916692,-0.189750671,-0.294114113,12.06810741,11.86886976
2/2/2023,-0.015515949,0.388987592,0.01173135,0.009232924,-0.14231205,-0.104362488,12.0301576,11.64117001
2/3/2023,-0.011820287,0.360525343,0.013141761,0.009809431,-0.25616169,-0.588224411,11.88784497,11.52731963
2/6/2023,-0.021531019,0.123337683,0.011473474,0.009574681,0.085386276,-0.313087463,11.79296993,11.66963225
2/7/2023,0.007334853,0.189750847,0.009861436,0.009681796,-0.085386276,-0.25616169,11.6411705,11.45141965
2/8/2023,-0.007281445,0.189749942,0.009869672,0.009922177,-0.170775414,-0.170775414,11.66014503,11.47039509
2/9/2023,-0.014669952,0.246675376,0.010524984,0.009988241,-0.123337746,-0.379499435,11.53680728,11.29013191
2/10/2023,-0.010752702,0.066413156,0.009899246,0.009976189,-0.009488106,-0.303601265,11.35654468,11.29013153
2/13/2023,-0.000836173,0.208725372,0.010654066,0.010104464,-0.085388184,-0.218214035,11.38500645,11.17628108
2/14/2023,-0.007531437,0.199237663,0.009092463,0.010068346,-0.028461456,-0.123337746,11.28064503,11.08140737
2/15/2023,-0.002529417,0.142312219,0.007468137,0.009724836,0.028461456,-0.085388184,11.33756875,11.19525653
2/16/2023,0.002535831,0.199237674,0.003671497,0.009217149,0.132826805,0.132826805,11.4419333,11.24269562
2/17/2023,0.011804539,0.094874517,0.004816777,0.009065038,-0.113850594,0.047437668,11.33756952,11.242695
2/21/2023,-0.010000045,0.151799947,0.005326119,0.008986454,0.161287308,0.180263519,11.53680681,11.38500686
2/22/2023,0.014309738,0.180262206,0.007104695,0.009031682,-0.275137901,-0.227701187,11.29013117,11.10986896
2/23/2023,-0.02406641,0.265649915,0.007352806,0.008699153,-0.05692482,-0.170775414,11.19525727,10.92960736
2/24/2023,-0.005102022,0.132825415,0.003291686,0.008682782,-0.208724976,-0.540787697,10.92960777,10.79678235
2/27/2023,-0.018803405,0.227699909,0.003432705,0.008703175,-0.227701187,-0.493350983,10.81575563,10.58805572
2/28/2023,-0.020906019,0.085387698,0.003914699,0.008176248,0.018976212,-0.417449951,10.72088189,10.63549419
3/1/2023,0.001779472,0.189749935,0.010029106,0.008429239,0.313087463,0.104362488,11.02448163,10.83473169
3/2/2023,0.02930726,0.10436224,0.009587952,0.008442744,-0.018975258,0.313088417,10.98653183,10.88216959
3/3/2023,-0.001725648,0.237187649,0.009981279,0.008729307,0,0.294112206,11.01499409,10.77780644
3/6/2023,0,0.161287681,0.009908673,0.008280112,-0.08538723,-0.104362488,11.01499457,10.85370689
3/7/2023,-0.007778709,0.113849964,0.010910004,0.0083938,0.037950516,-0.047436714,11.04345736,10.92960739
3/8/2023,0.003484366,0.10436315,0.008901337,0.008361324,0.208724976,0.161288261,11.15730781,11.05294466
3/9/2023,0.019097207,0.199237674,0.009816926,0.008120626,-0.094874382,0.151801109,11.21423249,11.01499481
3/10/2023,-0.008517826,0.227699916,0.007996761,0.007890333,0.018973351,0.132823944,11.26166899,11.03396907
3/13/2023,0.001718062,0.151799946,0.008955277,0.007982768,0.02846241,-0.047438622,11.14781918,10.99601923
3/14/2023,0.002572889,0.085387702,0.008643596,0.007873825,-0.075899124,-0.028463364,11.06243233,10.97704463
3/15/2023,-0.006843373,0.180263115,0.006571765,0.007851291,0.075899124,0.02846241,11.19525689,11.01499377
3/16/2023,0.006890528,0.227699912,0.011371636,0.009110671,0.161287308,0.161287308,11.25218105,11.02448114
3/17/2023,0.014542318,0.218213095,0.009873037,0.008900734,-0.218212128,0.018974304,11.2426943,11.0244812
3/20/2023,-0.019392874,0.104362244,0.009949769,0.00888113,-0.14231205,-0.19923687,10.93909459,10.83473234
3/21/2023,-0.01289763,0.170774484,0.011208102,0.009534561,0.265649796,-0.094874382,11.17628121,11.00550673
3/22/2023,0.02439021,0.161287674,0.011345892,0.009245105,-0.009487152,0.113850594,11.26166948,11.10038181
3/23/2023,-0.000850308,0.161286763,0.008054415,0.009077744,0.037949562,0.294112206,11.3280813,11.16679454
3/24/2023,0.003404214,0.199237663,0.007244008,0.009137556,0.037950516,0.066412926,11.23320732,11.03396966
3/27/2023,0.00339275,0.199237659,0.008633604,0.009459208,0.237187386,0.313087463,11.47988243,11.28064477
3/28/2023,0.02113269,0.075899977,0.007547244,0.00939815,0.009488106,0.284626007,11.47039509,11.39449511
3/29/2023,0.000827867,0.142312222,0.006588529,0.008859397,0.056923866,0.303599358,11.58424439,11.44193216
3/30/2023,0.004962677,0.104362236,0.006743228,0.008840727,0,0.066411972,11.57475666,11.47039443
3/31/2023,0,0.066413156,0.00725384,0.008635742,0.028463364,0.08538723,11.59373231,11.52731915
4/3/2023,0.002469209,0.161287669,0.005980401,0.008736799,0.265649796,0.294113159,11.82143211,11.66014444
4/4/2023,0.022988473,0.075899976,0.006271406,0.008459835,-0.037949562,0.256163597,11.82143254,11.74553256
4/5/2023,-0.003210234,0.113849962,0.006424834,0.008389025,-0.02846241,0.199237823,11.84989466,11.7360447
4/6/2023,-0.00241545,0.123337686,0.006605611,0.007939232,-0.094875336,-0.161287308,11.68860707,11.56526938
4/10/2023,-0.008071048,0.18975085,0.006428268,0.007193231,0.009488106,-0.11384964,11.75502061,11.56526976
4/11/2023,0.000813721,0.142313132,0.003779315,0.00754767,-0.009488106,-0.094875336,11.75502023,11.6127071
4/12/2023,-0.000813059,0.094874514,0.003830157,0.00747648,-0.009488106,-0.009488106,11.72655667,11.63168216
4/13/2023,-0.000813721,0.066412253,0.004192853,0.007375315,-0.037949562,-0.056925774,11.61270714,11.54629489
4/14/2023,-0.00325729,0.132824503,0.004481375,0.006517,-0.151800156,-0.199237823,11.52731923,11.39449473
4/17/2023,-0.013071901,0.056924529,0.005187843,0.006307351,0.02846241,-0.161287308,11.48936939,11.43244486
4/18/2023,0.002483434,0.085387697,0.004287707,0.006407904,0.018975258,-0.104362488,11.5747569,11.4893692
4/19/2023,0.001651549,0.113849965,0.004677944,0.005859156,-0.161287308,-0.11384964,11.45141958,11.33756962
4/20/2023,-0.014014814,0.094875421,0.005454429,0.005833717,0.018974304,-0.123337746,11.39449482,11.29961939
4/21/2023,0.001672178,0.047436805,0.004981634,0.005833717,-0.075900078,-0.218213081,11.29013157,11.24269476
4/24/2023,-0.006677799,0.05692543,0.004144821,0.005775698,-0.037950516,-0.094876289,11.2711565,11.21423107
4/25/2023,-0.003361388,0.142313143,0.005985831,0.005132322,-0.180260658,-0.294111252,11.20474581,11.06243267
4/26/2023,-0.016020064,0.056924527,0.006161721,0.005134448,0.113848686,-0.104362488,11.21423134,11.15730682
4/27/2023,0.01028265,0.161287671,0.008521249,0.005945457,0.151800156,0.085388184,11.35654468,11.19525701
4/28/2023,0.013570829,0.170774486,0.009651717,0.006419066,0.189749718,0.45539856,11.52731895,11.35654447
5/1/2023,0.016736367,0.132825406,0.011155559,0.006815041,-0.094874382,0.246675491,11.55578226,11.42295685
5/2/2023,-0.008230394,0.161287671,0.0096086,0.006154021,-0.094875336,0,11.47039464,11.30910697
5/3/2023,-0.008298779,0.075899973,0.009631068,0.006161759,-0.02846241,-0.218212128,11.35654454,11.28064456
5/4/2023,-0.002510451,0.085387695,0.007596213,0.006159647,-0.02846241,-0.151800156,11.30910668,11.22371899
5/5/2023,-0.002516769,0.161287684,0.008609618,0.006890027,0.104363441,0.047438622,11.38500786,11.22372017
5/8/2023,0.00925155,0.104362239,0.006583779,0.006907893,0.075899124,0.151800156,11.52731923,11.422957
5/9/2023,0.006666585,0.075899973,0.006174709,0.006661269,-0.02846241,0.151800156,11.49885682,11.42295685
5/10/2023,-0.002483434,0.132824503,0.00667178,0.006968875,0.199237823,0.246674538,11.65065694,11.51783243
5/11/2023,0.017427403,0.123337681,0.006175022,0.007146264,0.11384964,0.284625053,11.75501976,11.63168208
5/12/2023,0.009787891,0.161287671,0.004794342,0.00700912,0.104362488,0.417449951,11.9257945,11.76450683
5/15/2023,0.008885293,0.085387699,0.005960767,0.007053336,-0.018974304,0.199237823,11.86887021,11.78348251
5/16/2023,-0.001601221,0.056925433,0.005443408,0.006904814,-0.028463364,0.05692482,11.83092002,11.77399459
5/17/2023,-0.002405845,0.075899975,0.004365054,0.006739779,-0.094874382,-0.14231205,11.764507,11.68860703
5/18/2023,-0.008038528,0.075899977,0.003296511,0.006735728,0.05692482,-0.066412926,11.78348274,11.70758276
5/19/2023,0.004862218,0.047437711,0.003143657,0.006793022,-0.02846241,-0.066411972,11.78348259,11.73604488
5/22/2023,-0.002419346,0.075899973,0.002679504,0.006744657,0.08538723,0.11384964,11.84040665,11.76450668
5/23/2023,0.007275639,0.047437711,0.002679504,0.006037747,-0.11384964,-0.05692482,11.74553246,11.69809475
5/24/2023,-0.009630782,0.123337681,0.003258913,0.006172809,-0.085388184,-0.113850594,11.74553197,11.62219429
5/25/2023,-0.007293409,0.066412252,0.003567806,0.005734738,0.085388184,-0.11384964,11.70758247,11.64117022
5/26/2023,0.007346993,0.066412254,0.003284143,0.00534297,-0.037949562,-0.037949562,11.69809518,11.63168292
5/30/2023,-0.003241452,0.104362238,0.003399663,0.004635775,0.132823944,0.180262566,11.84989457,11.74553233
5/31/2023,0.011382016,0.246675382,0.003281818,0.004394959,-0.009486198,0.085388184,11.8973329,11.65065752
6/1/2023,-0.000803748,0.351037619,0.008098629,0.006070355,0.360525131,0.483862877,12.17247033,11.82143271
6/2/2023,0.030571189,0.056925435,0.00915217,0.006161583,0.047436714,0.398475647,12.25785794,12.2009325
6/5/2023,0.003903133,0.10436224,0.0090243,0.005700547,-0.02846241,0.379499435,12.20093236,12.09657012
6/6/2023,-0.002332806,0.180263127,0.009610136,0.006275446,0.256163597,0.275137901,12.42863369,12.24837056
6/7/2023,0.021044504,0.094874517,0.011656588,0.006560203,0.037949562,0.265650749,12.55197005,12.45709553
6/8/2023,0.003053398,0.085387703,0.008828,0.006635885,-0.132824898,0.161288261,12.40965833,12.32427063
6/9/2023,-0.010654475,0.113849958,0.008682743,0.006512248,0.142311096,0.04743576,12.4950449,12.38119494
6/12/2023,0.01153834,0.09487451,0.008976666,0.006609052,0.161287308,0.170773506,12.63735676,12.54248225
6/13/2023,0.012927734,0.085387694,0.006254885,0.006634153,0.028463364,0.332061768,12.74172009,12.6563324
6/14/2023,0.002252319,0.085387698,0.005312562,0.00662184,-0.104362488,0.085388184,12.5899208,12.50453311
6/15/2023,-0.008239694,0.11385087,0.005293198,0.006827907,-0.066411972,-0.142311096,12.58992109,12.47607022
6/16/2023,-0.005286964,0.075899979,0.005143313,0.006893435,-0.037949562,-0.208724022,12.51402063,12.43812065
6/20/2023,-0.003037169,0.066412252,0.00371607,0.006833785,-0.018976212,-0.123337746,12.45709533,12.39068308
6/21/2023,-0.001523325,0.189749936,0.006788712,0.007185139,0.218213081,0.161287308,12.69428296,12.50453302
6/22/2023,0.017543896,0.199237647,0.007932686,0.007399113,0.19923687,0.39847374,12.8840321,12.68479445
6/23/2023,0.015742069,0.161287669,0.00713324,0.007354722,-0.009487152,0.407962799,12.87454495,12.71325728
6/26/2023,-0.00073798,0.094874514,0.006589946,0.007382151,0,0.189749718,12.91249494,12.81762042
6/27/2023,0,0.075899976,0.006566665,0.007397878,0.085388184,0.075901031,12.94095859,12.86505862
6/28/2023,0.006647021,0.085386788,0.006138803,0.007548538,-0.047438622,0.037949562,12.9504445,12.86505771
6/29/2023,-0.003668463,0.151799947,0.004856762,0.007935299,-0.25616169,-0.218212128,12.74172052,12.58992057
6/30/2023,-0.019882106,0.066412254,0.004880259,0.006547724,-0.009487152,-0.313087463,12.67530794,12.60889568
7/3/2023,-0.000751287,0.066412257,0.004879615,0.006514048,-0.009487152,-0.275135994,12.65633397,12.58992171
7/5/2023,-0.000751852,0.132825414,0.005440789,0.006587156,0.161287308,0.142313004,12.77967129,12.64684587
7/6/2023,0.012791548,0.113849956,0.005451679,0.005867795,-0.227701187,-0.075901031,12.64684461,12.53299465
7/7/2023,-0.01783069,0.113849956,0.004284158,0.005683716,0.218212128,0.151798248,12.80813221,12.69428226
7/10/2023,0.017397842,0.180262215,0.006363746,0.006036874,0.265650749,0.25616169,13.03583298,12.85557076
7/11/2023,0.020817891,0.066412249,0.00649696,0.006058738,-0.018975258,0.464887619,13.02634454,12.95993229
7/12/2023,-0.001456683,0.075899978,0.006307257,0.005891273,0.104363441,0.351038933,13.14019661,13.06429663
7/13/2023,0.008023408,0.085387696,0.005228758,0.005782953,0.17077446,0.256162643,13.29199562,13.20660792
7/14/2023,0.013024552,0.066412254,0.006351652,0.005926116,0.047438622,0.322576523,13.38687105,13.32045879
7/17/2023,0.003571511,0.075899976,0.002782986,0.005759899,0.037949562,0.256162643,13.42482061,13.34892063
7/18/2023,0.00284694,0.056924527,0.002955777,0.005751429,0.009487152,0.094875336,13.42482004,13.36789551
7/19/2023,0.000709697,0.170774492,0.004666303,0.006263369,-0.132824898,-0.085388184,13.38687056,13.21609607
7/20/2023,-0.009929064,0.085387696,0.005145632,0.005748182,0.037949562,-0.085388184,13.30148334,13.21609565
7/21/2023,0.002865295,0.189750848,0.008461387,0.005903925,0.313088417,0.218213081,13.61457176,13.42482091
7/24/2023,0.023571484,0.142313132,0.008793879,0.00603502,0.161287308,0.512325287,13.77585907,13.63354594
7/25/2023,0.011863202,0.113849962,0.008381838,0.006022353,-0.075900078,0.398475647,13.75688352,13.64303356
7/26/2023,-0.005517244,0.104362238,0.004145694,0.006064183,0.14231205,0.22769928,13.82329559,13.71893336
7/27/2023,0.01040218,0.18026221,0.009459333,0.006705346,-0.123337746,-0.056925774,13.87073324,13.69047103
7/28/2023,-0.008922456,0.199237662,0.008595211,0.006596046,0.351038933,0.370013237,14.0604836,13.86124594
7/31/2023,0.025623359,0.104363147,0.008243511,0.006584861,0.227700233,0.455401421,14.316647,14.21228386
8/1/2023,0.016205273,0.151799947,0.009026293,0.006834807,-0.237188339,0.341550827,14.15535863,14.00355869
8/2/2023,-0.016611343,0.180262211,0.008999279,0.007133297,-0.170775414,-0.180263519,14.03202093,13.85175872
8/3/2023,-0.012162184,0.151799948,0.008990025,0.007366565,0.02846241,-0.379501343,13.89919567,13.74739572
8/4/2023,0.002051976,0.294112189,0.009922177,0.007768718,0.407963753,0.265650749,14.42100939,14.1268972
8/7/2023,0.029351609,0.10436314,0.009920188,0.007362236,0.237186432,0.673612595,14.55383358,14.44947044
8/8/2023,0.016578164,0.113849963,0.009365764,0.007430692,-0.056923866,0.588226318,14.55383424,14.43998428
8/9/2023,-0.003913814,0.199237658,0.009276714,0.007785177,-0.199237823,-0.018975258,14.46844638,14.26920872
8/10/2023,-0.013752469,0.113849965,0.008975178,0.007962919,-0.132824898,-0.388986588,14.26920923,14.15535927
8/11/2023,-0.009296136,0.189750849,0.009197121,0.008408518,0.246675491,-0.08538723,14.40203476,14.21228391
8/14/2023,0.017426297,0.227699918,0.010931721,0.008757306,0.294111252,0.407961845,14.69614601,14.46844609
8/15/2023,0.020421507,0.208725373,0.01244776,0.009264775,-0.275137901,0.265648842,14.60127122,14.39254585
8/16/2023,-0.018721772,0.142312225,0.011491173,0.008883897,0.085388184,0.104361534,14.61075853,14.46844631
8/17/2023,0.005921097,0.23718766,0.012660449,0.009412372,-0.17077446,-0.360524178,14.51588496,14.2786973
8/18/2023,-0.011772356,0.218212211,0.010783788,0.009211941,-0.88233757,-0.967723846,13.5955965,13.37738429
8/21/2023,-0.061548608,0.113849961,0.008200046,0.009141479,0.151799202,-0.901312828,13.62405801,13.51020805
8/22/2023,0.011283431,0.0853877,0.007230591,0.009137111,0.037950516,-0.692587852,13.69047169,13.60508399
8/23/2023,0.002789436,0.237187648,0.006692234,0.009018777,-0.056925774,0.132823944,13.72842134,13.49123369
8/24/2023,-0.004172516,0.123337686,0.004963793,0.008602973,0.170775414,0.151800156,13.85175904,13.72842136
8/25/2023,0.012569855,0.132824505,0.002944716,0.008343779,0.075900078,0.189749718,13.90868367,13.77585917
8/28/2023,0.005517244,0.15179995,0.004505725,0.008561892,0.313087463,0.559762955,14.17433343,14.02253348
8/29/2023,0.022633728,0.0853877,0.004274128,0.008430599,0.009488106,0.398475647,14.16484699,14.07945929
8/30/2023,0.000670733,0.123337686,0.003445408,0.008130885,0.066411972,0.388987541,14.29767122,14.17433353
8/31/2023,0.004691649,0.094874514,0.003535098,0.007814473,0.161287308,0.237187386,14.45895852,14.36408401
9/1/2023,0.011340873,0.132825405,0.005720234,0.007407042,-0.02846241,0.19923687,14.48742154,14.35459614
9/5/2023,-0.001978884,0.085387703,0.003889996,0.007349888,0.104363441,0.237188339,14.52537274,14.43998504
9/6/2023,0.007270385,0.113849959,0.005214723,0.007524027,0.237186432,0.313087463,14.70563373,14.59178378
9/7/2023,0.016404115,0.132824497,0.005276477,0.007259914,-0.05692482,0.284625053,14.64870801,14.51588351
9/8/2023,-0.003873452,0.123336776,0.005287775,0.007036381,0.02846241,0.208724022,14.68665814,14.56332137
9/11/2023,0.001944257,0.132825405,0.003746673,0.006405142,-0.189749718,-0.218212128,14.55383386,14.42100845
9/12/2023,-0.012936584,0.161287675,0.004029941,0.00587807,0.332062721,0.170775414,14.84794659,14.68665892
9/13/2023,0.022935781,0.142312221,0.005506826,0.005508286,-0.265650749,-0.123337746,14.68665808,14.54434586
9/14/2023,-0.017937259,0.151799948,0.00541488,0.005591355,-0.25616169,-0.189749718,14.42100867,14.26920872
9/15/2023,-0.017612459,0.085387701,0.005293268,0.004902041,-0.104362488,-0.626174927,14.25972166,14.17433395
9/18/2023,-0.007304111,0.161287674,0.00529808,0.004573969,-0.132824898,-0.493349075,14.09843359,13.93714591
9/19/2023,-0.009364535,0.18974994,0.002209451,0.004669306,-0.094875336,-0.332062721,14.09843367,13.90868373
9/20/2023,-0.006752214,0.132825412,0.001874819,0.004677451,0.199237823,-0.02846241,14.27869696,14.14587154
9/21/2023,0.014276017,0.085387698,0.001836973,0.004675752,-0.227700233,-0.123337746,14.00355901,13.91817131
9/22/2023,-0.016085797,0.237187658,0.003821004,0.005220235,-0.474374771,-0.502837181,13.66200875,13.42482109
9/25/2023,-0.034059907,0.132825408,0.003838523,0.005436384,-0.673613548,-1.375688553,12.88403295,12.75120755
9/26/2023,-0.050070565,0.123337691,0.003954915,0.005052741,-0.227700233,-1.375688553,12.65633363,12.53299594
9/27/2023,-0.017817379,0.094874521,0.006769406,0.005327569,0.341550827,-0.559762955,12.91249585,12.81762133
9/28/2023,0.027210933,0.161287684,0.007342477,0.0052766,-0.066411972,0.047438622,12.89352159,12.73223391
9/29/2023,-0.005150802,0.132825406,0.006682191,0.005383258,0.018973351,0.294112206,12.96942037,12.83659496
10/2/2023,0.00147916,0.132824507,0.006687023,0.005450993,0.113850594,0.066411972,12.98839555,12.85557104
10/3/2023,0.00886267,0.161287675,0.007417102,0.005751856,-0.71156311,-0.578739166,12.40965785,12.24837017
10/4/2023,-0.054904844,0.123337683,0.006931338,0.005495348,0.256162643,-0.341549873,12.57094506,12.44760738
10/5/2023,0.020914019,0.085387704,0.006776139,0.005351584,-0.14231205,-0.597712517,12.39068394,12.30529623
10/6/2023,-0.011380837,0.256162191,0.010074003,0.007015374,0.322574615,0.436425209,12.72274537,12.46658318
10/9/2023,0.026093582,0.094875422,0.010063921,0.007106549,0.123337746,0.303600311,12.80813313,12.7132577
10/10/2023,0.009723274,0.085387692,0.006901821,0.006947264,0.047436714,0.493349075,12.8840321,12.79864441
10/11/2023,0.00370364,0.104362239,0.007552478,0.006782715,0.094875336,0.265649796,13.0453206,12.94095836
10/12/2023,0.007380096,0.123336773,0.008055884,0.0067371,0.02846241,0.17077446,13.02634439,12.90300761
10/13/2023,0.002197794,0.132825408,0.003001718,0.006741606,0.018975258,0.142313004,13.09275826,12.95993286
10/16/2023,0.001462007,0.10436224,0.002357263,0.006736545,-0.189749718,-0.14231205,12.87454538,12.77018314
10/17/2023,-0.01459851,0.227699928,0.000804959,0.006635977,-0.341549873,-0.512324333,12.59940776,12.37170783
10/18/2023,-0.02666664,0.142313133,0.003825376,0.007023338,-0.341550827,-0.872850418,12.26734556,12.12503242
10/19/2023,-0.027397308,0.27513763,0.007220664,0.00802646,-0.398475647,-1.081576347,11.99220759,11.71706996
10/20/2023,-0.032863883,0.094874519,0.008745419,0.00786505,0.379501343,-0.360525131,12.16298265,12.06810813
10/23/2023,0.032362555,0.113849961,0.010147467,0.007862399,-0.085388184,-0.104362488,12.07759447,11.9637445
10/24/2023,-0.007053343,0.170774488,0.012316517,0.008079003,0.265649796,0.559762955,12.32426972,12.15349523
10/25/2023,0.022099417,0.180263119,0.012634171,0.008421317,-0.237187386,-0.056925774,12.22939547,12.04913235
10/26/2023,-0.019304999,0.18026222,0.01063522,0.008737824,-0.626174927,-0.597712517,11.57475737,11.39449516
10/27/2023,-0.051968466,0.11384996,0.010308869,0.008623853,0.009487152,-0.85387516,11.52731909,11.41346913
10/30/2023,0.000830534,0.104362241,0.009491478,0.008590849,-0.208724976,-0.82541275,11.29961957,11.19525733
10/31/2023,-0.018257248,0.085387696,0.005177795,0.008357838,-0.256162643,-0.455400467,11.00550694,10.92011924
11/1/2023,-0.022823329,0.085387699,0.005573096,0.008317161,0.256162643,-0.208724976,11.2237196,11.1383319
11/2/2023,0.0233564,0.199237655,0.00789804,0.009025401,0.597712517,0.597712517,11.84989438,11.65065672
11/3/2023,0.053254406,0.075899977,0.007708148,0.007904234,0.066412926,0.920288086,11.90682049,11.83092051
11/6/2023,0.00561801,0.075899975,0.006227536,0.007910284,0.208724976,0.872850418,12.09657001,12.02067004
11/7/2023,0.017557848,0.104362242,0.006795123,0.007861686,-0.161287308,0.113850594,12.01118268,11.90682044
11/8/2023,-0.013333309,0.085387702,0.006870871,0.008054145,0.493350983,0.540788651,12.44760823,12.36222053
11/9/2023,0.041335509,0.0853877,0.003807662,0.008092845,0.066411972,0.398475647,12.54248337,12.45709567
11/10/2023,0.005343465,0.056925432,0.003840146,0.008155936,0.009487152,0.569250107,12.50453281,12.44760738
11/13/2023,0.000759273,0.094875421,0.003955293,0.008149591,-0.066412926,0.009486198,12.46658306,12.37170764
11/14/2023,-0.005311108,0.10436224,0.002604985,0.008223945,0.246675491,0.189749718,12.71325764,12.6088954
11/15/2023,0.019832217,0.075899973,0.002162884,0.007845971,0.037949562,0.218212128,12.75120721,12.67530723
11/16/2023,0.002991736,0.047437708,0.002162279,0.006510252,0.066411972,0.351037025,12.79864464,12.75120693
11/17/2023,0.005219941,0.180263118,0.003981461,0.006672804,-0.351037025,-0.246675491,12.58043302,12.4001699
11/20/2023,-0.027448019,0.094875418,0.004368742,0.006639318,0.161287308,-0.123337746,12.60889492,12.5140195
11/21/2023,0.012967177,0.113849963,0.00423732,0.006243493,0.085388184,-0.104361534,12.75120763,12.63735767
11/22/2023,0.006777159,0.085387692,0.004752804,0.005576004,0.17077446,0.417449951,12.86505756,12.77966987
11/24/2023,0.013462926,0.256162192,0.007126155,0.005370312,-0.388986588,-0.132823944,12.72274544,12.46658325
11/27/2023,-0.030258214,0.094874517,0.006416548,0.005346067,-0.075900078,-0.294112206,12.43811998,12.34324546
11/28/2023,-0.006088282,0.07589998,0.00622728,0.005067849,0.094875336,-0.37001133,12.53299622,12.45709624
11/29/2023,0.00765699,0.066412256,0.005944431,0.005032533,0.094875336,0.113850594,12.63735838,12.57094612
11/30/2023,0.007598806,0.142313138,0.004959011,0.005267143,-0.151800156,0.037950516,12.50453367,12.36222053
12/1/2023,-0.012066369,0.170775393,0.006544271,0.004972452,0.19923687,0.14231205,12.6468451,12.47606971
12/4/2023,0.016030472,0.104362244,0.006802026,0.005152462,0.265650749,0.313087463,12.91249585,12.80813361
